tim_day,seller_nickname,titulo,seller_reputation,stock,logistic_type,condition,is_refurbished,price,regular_price,categoria,url,category_id,category_name
2024-08-01,07cb8499e3,Comedor Para Jardin De Madera Tratada.,green_silver,2,Otro,new,False,34800.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-579343420-comedor-para-jardin-de-madera-tratada-_JM,FURNITURE,MUEBLES
2024-08-01,ca6cf77fa9,Cuadro Popart Scrooge Lv Supreme 100% Original,newbie,1,XD,new,False,38000.0,,DECOR,https://articulo.mercadolibre.com.mx/MLM-954797676-cuadro-popart-scrooge-lv-supreme-100-original-_JM,DECOR,DECORACIÓN
2024-08-01,3eadd211eb,Comedor Clasico De Madera Alto Brillo,red,10,Otro,new,False,72000.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2784819286-comedor-clasico-de-madera-alto-brillo-_JM,FURNITURE,MUEBLES
2024-08-01,b02e27196b,20 Litografías De Los Mejores Balcones De  Puebla ,newbie,20,DS,used,False,30000.0,,DECOR,https://articulo.mercadolibre.com.mx/MLM-2030091826-20-litografias-de-los-mejores-balcones-de-puebla-_JM,DECOR,DECORACIÓN
2024-08-01,8d4a0ad365,Escritorio Para Recep Ion Con Diseño Clasico,red,10,Otro,new,False,35500.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-1878082755-escritorio-para-recep-ion-con-diseno-clasico-_JM,FURNITURE,MUEBLES
2024-08-01,3eadd211eb,Escritorio Moderno Escuadra Blanco,red,10,Otro,new,False,34000.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2670114146-escritorio-moderno-escuadra-blanco-_JM,FURNITURE,MUEBLES
2024-08-01,52b7430446,Mesa Modelo Lyon 801753 300cm X 100cm X 75cm,green_platinum,3,XD,new,False,35350.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-1812288245-mesa-modelo-lyon-801753-300cm-x-100cm-x-75cm-_JM,FURNITURE,MUEBLES
2024-08-01,c00b81be61,"Máquina Trituradora De Huesos De Animales, 50kg/h",yellow,2,XD,used,False,89000.0,,HOUSEHOLD ITEMS,https://articulo.mercadolibre.com.mx/MLM-1907740227-maquina-trituradora-de-huesos-de-animales-50kgh-_JM,HOUSEHOLD ITEMS,ARTÍCULOS DEL HOGAR
2024-08-01,dd9e627919,Comedor,newbie,1,Otro,used,False,40000.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-1701878580-comedor-_JM,FURNITURE,MUEBLES
2024-08-01,393395295e,Espejo Para Maquillaje Luz Led Bolsillo Portatil 10x Aumento,green_platinum,3,XD,new,False,999999.0,,DECOR,https://articulo.mercadolibre.com.mx/MLM-2069067418-espejo-para-maquillaje-luz-led-bolsillo-portatil-10x-aumento-_JM,DECOR,DECORACIÓN
2024-08-01,846fa70bc3,Deyobed Marco De Cama De Madera De Tamaño Individual Con Esc,green_silver,10,Otro,new,False,32232.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-1982609763-deyobed-marco-de-cama-de-madera-de-tamano-individual-con-esc-_JM,FURNITURE,MUEBLES
2024-08-01,5a67ba9db2,Cocina Integral Modular Madesa Lux 400cm Bn,green_platinum,20,Otro,new,False,69999.0,115499.0,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2085695925-cocina-integral-modular-madesa-lux-400cm-bn-_JM,FURNITURE,MUEBLES
2024-08-01,e793d9cecf,"Cama Alta De Tamaño Matrimonial, Litera De Madera Con Escrit",green_silver,10,Otro,new,False,37275.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3283551514-cama-alta-de-tamano-matrimonial-litera-de-madera-con-escrit-_JM,FURNITURE,MUEBLES
2024-08-01,a9847ce81d,Husqvarna 967635601 Poder Cortador,green_platinum,40,DS,new,False,95086.44,,HOUSEHOLD ITEMS,https://articulo.mercadolibre.com.mx/MLM-612480292-husqvarna-967635601-poder-cortador-_JM,HOUSEHOLD ITEMS,ARTÍCULOS DEL HOGAR
2024-08-01,e6f08eddb0,"Nectar Premier Copper - Colchón Híbrido King De 14 Pulgadas,",green,10,Otro,new,False,148883.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2947816132-nectar-premier-copper-colchon-hibrido-king-de-14-pulgadas-_JM,FURNITURE,MUEBLES
2024-08-01,c125a43cf8,Silleta Hans,newbie,100,XD,new,False,30258.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-1519062841-silleta-hans-_JM,FURNITURE,MUEBLES
2024-08-01,e793d9cecf,"Sofá Seccional De 3 Piezas Para Sala De Estar, Moderno Juego",green_silver,10,Otro,new,False,36515.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3281458524-sofa-seccional-de-3-piezas-para-sala-de-estar-moderno-juego-_JM,FURNITURE,MUEBLES
2024-08-01,17e399a5dd,Sala Deluxe B&c,green,1,Otro,new,False,55000.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2381386664-sala-deluxe-bc-_JM,FURNITURE,MUEBLES
2024-08-01,e793d9cecf,"Sofá En Forma De L Moderno Para Sala De Estar, Dormitorio, O",green_silver,10,Otro,new,False,31638.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2110951625-sofa-en-forma-de-l-moderno-para-sala-de-estar-dormitorio-o-_JM,FURNITURE,MUEBLES
2024-08-01,e793d9cecf,"Homkirin - Sofá Modular 84.6, Sofá En Forma De L Con Cama Ex",green_silver,10,Otro,new,False,31384.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3281552492-homkirin-sofa-modular-846-sofa-en-forma-de-l-con-cama-ex-_JM,FURNITURE,MUEBLES
2024-08-01,e793d9cecf,"Mesa De Comedor Extensible Para 8-12 Asientos, Mesa De Piedr",green_silver,10,Otro,new,False,82073.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3281770858-mesa-de-comedor-extensible-para-8-12-asientos-mesa-de-piedr-_JM,FURNITURE,MUEBLES
2024-08-01,e793d9cecf,"Cama Murphy De Tamaño Queen Que Ahorra Espacio, Marco De Par",green_silver,10,Otro,new,False,51254.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3281674176-cama-murphy-de-tamano-queen-que-ahorra-espacio-marco-de-par-_JM,FURNITURE,MUEBLES
2024-08-01,57ab7de887,Cazo De Cobre Forjado A Mano Para 100 Litros Usado ,,1,XD,used,False,30000.0,,HOUSEHOLD ITEMS,https://articulo.mercadolibre.com.mx/MLM-2061580163-cazo-de-cobre-forjado-a-mano-para-100-litros-usado-_JM,HOUSEHOLD ITEMS,ARTÍCULOS DEL HOGAR
2024-08-01,a9847ce81d,"Siglent Technologies Sdm3055 5.5 Digit Digital Multimeter, W",green_platinum,40,DS,new,False,30761.0,,DECOR,https://articulo.mercadolibre.com.mx/MLM-1443785502-siglent-technologies-sdm3055-55-digit-digital-multimeter-w-_JM,DECOR,DECORACIÓN
2024-08-01,07c42b9f73,Thaweesuk Shop Juego De Escritorio De Tocador Blanco Rústico,green,6,Otro,new,False,32899.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3204172962-thaweesuk-shop-juego-de-escritorio-de-tocador-blanco-rustico-_JM,FURNITURE,MUEBLES
2024-08-01,07c42b9f73,Kinnls Jones Silla De Oficina De Masaje Silla De Oficina En,green,3,XD,new,False,98399.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-2951656202-kinnls-jones-silla-de-oficina-de-masaje-silla-de-oficina-en-_JM,FURNITURE,MUEBLES
2024-08-01,fd0bc55081,Credenza Tono Perla Acabado Semi Mate De Madera Fina ,newbie,10,Otro,new,False,43000.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3122441476-credenza-tono-perla-acabado-semi-mate-de-madera-fina-_JM,FURNITURE,MUEBLES
2024-08-01,07c42b9f73,Dbzrrkhdc Luxury Dressing Vanity Table W/stool For Bedroom,green,6,Otro,new,False,65999.0,,FURNITURE,https://articulo.mercadolibre.com.mx/MLM-3204183722-dbzrrkhdc-luxury-dressing-vanity-table-wstool-for-bedroom-_JM,FURNITURE,MUEBLES
2024-08-01,2e02da86f3,Máquina De Hemodialisis Prismaflex,newbie,3,Otro,used,False,60000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-3199496750-maquina-de-hemodialisis-prismaflex-_JM,HEALTH,SALUD
2024-08-01,b5bff071ee,Refrigerador Para Vacunas 13 Pies,yellow,3,Otro,new,False,65478.74,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2052971995-refrigerador-para-vacunas-13-pies-_JM,HEALTH,SALUD
2024-08-01,a24ccbbdfb,Maquina Ultrasonido-ecografía Portátil Usomedico-veterinario,green_gold,1,Otro,new,False,35000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2046784665-maquina-ultrasonido-ecografia-portatil-usomedico-veterinario-_JM,HEALTH,SALUD
2024-08-01,26c4c61016,Muñeca Sexual Realista Material Tpe 165 Cm Senos Grandes,newbie,3,XD,new,False,32599.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-1340660280-muneca-sexual-realista-material-tpe-165-cm-senos-grandes-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,02720e6a30,Silla De Ruedas Eléctrica Para Subir Escaleras Aijia Ec8105,green_gold,1,XD,new,False,44838.0,49820.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2057752931-silla-de-ruedas-electrica-para-subir-escaleras-aijia-ec8105-_JM,HEALTH,SALUD
2024-08-01,17b6a39b25,Sillon De Masaje Monedas Piel Vending Machine Expendedora,orange,2,XD,new,False,60800.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2655074292-sillon-de-masaje-monedas-piel-vending-machine-expendedora-_JM,HEALTH,SALUD
2024-08-01,b2b9ad8ac2,Muñeca Sexual ( Tpe). Bbw,,1,XD,new,False,30000.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-2005180363-muneca-sexual-tpe-bbw-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,63b594e143,Healy Paquete Profesional,green,1,XD,new,False,40000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-3192601600-healy-paquete-profesional-_JM,HEALTH,SALUD
2024-08-01,4b37133531,Sillón Cama Totalmente Eléctrico Para Consultorios,green,5,XD,new,False,36000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-856002728-sillon-cama-totalmente-electrico-para-consultorios-_JM,HEALTH,SALUD
2024-08-01,4ea6bb0a3e,Sillas/tipo Carriola Para Pci Leggero Trak,green,7,XD,new,False,55500.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-836520917-sillastipo-carriola-para-pci-leggero-trak-_JM,HEALTH,SALUD
2024-08-01,0a9811e6c4,Rayos X Ai Ray + Radiovisiografo I-sensor H2 Dba Woodpecker,green_platinum,48,XD,new,False,70999.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2094547111-rayos-x-ai-ray-radiovisiografo-i-sensor-h2-dba-woodpecker-_JM,HEALTH,SALUD
2024-08-01,b36ed59787,Concentrador De Oxigeno Portátil Inogen One G5 Bat 8 Celdas,green_platinum,5,XD,new,False,74000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2989172992-concentrador-de-oxigeno-portatil-inogen-one-g5-bat-8-celdas-_JM,HEALTH,SALUD
2024-08-01,17b6a39b25,Cama Jade Masaje Luz Infrarroja Tipo Ceragem,orange,2,XD,new,False,43925.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-634793572-cama-jade-masaje-luz-infrarroja-tipo-ceragem-_JM,HEALTH,SALUD
2024-08-01,875a1c5152,Chattanooga Ultrasonido Mobile,green,1,XD,new,False,39999.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2021952491-chattanooga-ultrasonido-mobile-_JM,HEALTH,SALUD
2024-08-01,9f04a4ade3,Generador De Rayos X Portátil Maletín Radiografía Drx2 Siui,green_platinum,5,Otro,new,False,269999.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2005005417-generador-de-rayos-x-portatil-maletin-radiografia-drx2-siui-_JM,HEALTH,SALUD
2024-08-01,23c12353f8,Muñeca Realista Suave 158 Cm Con Lenceria Y Kit De Enema,green,3,XD,new,False,40030.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-2073093080-muneca-realista-suave-158-cm-con-lenceria-y-kit-de-enema-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,ab20e4095d,Videolaringoscopio 4.5 Pulgadas Pantalla Touch Flex,newbie,1,XD,new,False,32475.85,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2044105109-videolaringoscopio-45-pulgadas-pantalla-touch-flex-_JM,HEALTH,SALUD
2024-08-01,b6803c2f14,Silla Salva Escaleras Curva Acorn 180,newbie,1,XD,used,False,180000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1423661105-silla-salva-escaleras-curva-acorn-180-_JM,HEALTH,SALUD
2024-08-01,f161a501fc,Escaner  Intraoral 3d Dynamic Para Dentistas,newbie,5,Otro,new,False,98900.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2032637908-escaner-intraoral-3d-dynamic-para-dentistas-_JM,HEALTH,SALUD
2024-08-01,f997be9192,Camilla Electrica Para Spa Pestaña Faciales Tatuaje 3motores,green_platinum,5,Otro,new,False,41615.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2552337894-camilla-electrica-para-spa-pestana-faciales-tatuaje-3motores-_JM,HEALTH,SALUD
2024-08-01,501429f9d6,Esterilizador En Frio Luz Uv Esteriuv 28lt Mejor Q Autoclave,green_platinum,1,XD,new,False,33725.0,35500.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2975417928-esterilizador-en-frio-luz-uv-esteriuv-28lt-mejor-q-autoclave-_JM,HEALTH,SALUD
2024-08-01,929a89265d,Autoclave Esterilizador Ara 57 Litros,green_silver,1,XD,new,False,116249.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-3071270232-autoclave-esterilizador-ara-57-litros-_JM,HEALTH,SALUD
2024-08-01,501429f9d6,Unidad Dental Ritter Superior,green_platinum,3,Otro,new,False,99750.0,105000.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1658853664-unidad-dental-ritter-superior-_JM,HEALTH,SALUD
2024-08-01,a2a043adc5,Cama Electrica Mod-8826 Masajes+faciales+corporales-peeli,green_gold,6,Otro,new,False,34000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-868608332-cama-electrica-mod-8826-masajesfacialescorporales-peeli-_JM,HEALTH,SALUD
2024-08-01,779577f458,Escaner Intraoral Dental Runyes 3ds Scanner V3,green_platinum,2,XD,new,False,97750.0,115000.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2094172683-escaner-intraoral-dental-runyes-3ds-scanner-v3-_JM,HEALTH,SALUD
2024-08-01,9f04a4ade3,Analizador De Hematología  Automático Mindray Bc-2800,green_platinum,5,Otro,new,False,135149.15,158999.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2052198147-analizador-de-hematologia-automatico-mindray-bc-2800-_JM,HEALTH,SALUD
2024-08-01,c3ddf5e3ef,Equipo Para Consultorio Dental,newbie,1,DS,used,False,42500.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2081559011-equipo-para-consultorio-dental-_JM,HEALTH,SALUD
2024-08-01,1d99537e53,Desfibrilador Monitor Bifasico Zoll R Als,newbie,1,DS,used,False,38000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2075849323-desfibrilador-monitor-bifasico-zoll-r-als-_JM,HEALTH,SALUD
2024-08-01,9f04a4ade3,Desfibrilador Externo Automático Bene Heart C1 A Mindray,green_platinum,20,XD,new,False,39000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2041673891-desfibrilador-externo-automatico-bene-heart-c1-a-mindray-_JM,HEALTH,SALUD
2024-08-01,501429f9d6,Combo Rayos X Y Sensor Radiovisografo Digital Dental Runyes ,green_platinum,3,XD,new,False,63750.0,75000.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1998635839-combo-rayos-x-y-sensor-radiovisografo-digital-dental-runyes-_JM,HEALTH,SALUD
2024-08-01,4ea6bb0a3e,Sillas/tipo Carriola Para Pci Leggero Reach,green,8,XD,new,False,40200.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-846767546-sillastipo-carriola-para-pci-leggero-reach-_JM,HEALTH,SALUD
2024-08-01,2736471c43,Scooter Eléctrico Para Discapacitados Atto (un Mes De Uso),newbie,1,DS,used,False,58000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1494208311-scooter-electrico-para-discapacitados-atto-un-mes-de-uso-_JM,HEALTH,SALUD
2024-08-01,26c4c61016,Muñeca Sexual Silicona Tpe 153 Cm (gabriela) ,newbie,1,XD,new,False,30999.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-2013854781-muneca-sexual-silicona-tpe-153-cm-gabriela-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,5d23565835,Monitor De Signos Vitales Uso Veterinario Umec 10 Mindray,green_platinum,98,XD,new,False,32399.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1997456415-monitor-de-signos-vitales-uso-veterinario-umec-10-mindray-_JM,HEALTH,SALUD
2024-08-01,e947f8f41b,Cama Campos Magnéticos Pulsantes ,newbie,1,XD,new,False,39870.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1310165034-cama-campos-magneticos-pulsantes-_JM,HEALTH,SALUD
2024-08-01,e9cb539a9a,Concentrador De Oxigeno 10 Lts Invacare Platinum,green_silver,10,XD,new,False,31485.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2075582805-concentrador-de-oxigeno-10-lts-invacare-platinum-_JM,HEALTH,SALUD
2024-08-01,b36ed59787,Torre De Alto Flujo Airvo 2 Con Humidificador Y Puntas Color Blanco,green_platinum,4,XD,new,False,196000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2058923339-torre-de-alto-flujo-airvo-2-con-humidificador-y-puntas-color-blanco-_JM,HEALTH,SALUD
2024-08-01,925eb808d5,Silla De Ruedas Eléctrica De Lujo Titan De Drive,green,1,XD,used,False,32000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2799078984-silla-de-ruedas-electrica-de-lujo-titan-de-drive-_JM,HEALTH,SALUD
2024-08-01,61a94914a5,Cama Eléctrica Hospitalaria De Lujo ,green_gold,4,Otro,new,False,77499.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1443175851-cama-electrica-hospitalaria-de-lujo-_JM,HEALTH,SALUD
2024-08-01,40b9d6c0b4,Silla De Ruedas Eléctrica Todo Terreno Ultraligera Plegable Color Negro Con Naranja,green_platinum,1,XD,new,False,33599.0,41500.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2049155799-silla-de-ruedas-electrica-todo-terreno-ultraligera-plegable-color-negro-con-naranja-_JM,HEALTH,SALUD
2024-08-01,6537c63dac,Flat Panel Digitalizador De Rayos X - Dr Inalambrico - Iray,yellow,3,Otro,new,False,261000.0,290000.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1555976313-flat-panel-digitalizador-de-rayos-x-dr-inalambrico-iray-_JM,HEALTH,SALUD
2024-08-01,082579482b,Silla De Ruedas Eléctrica 4 Ruedas De Lujo Todoterreno,green_platinum,2,XD,new,False,37999.0,65869.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1854889751-silla-de-ruedas-electrica-4-ruedas-de-lujo-todoterreno-_JM,HEALTH,SALUD
2024-08-01,cf102fc6df,Cama Hospitalaria Manual Con Colchón Y Portasuero Eléctrica,green_platinum,9,Otro,new,False,37999.05,39999.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1972900567-cama-hospitalaria-manual-con-colchon-y-portasuero-electrica-_JM,HEALTH,SALUD
2024-08-01,b36ed59787,Bipap Aircurve 10 Vauto De Resmed,green_platinum,1,FBM,new,False,31737.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2537085288-bipap-aircurve-10-vauto-de-resmed-_JM,HEALTH,SALUD
2024-08-01,4d2d201fb6,Muñeca Sexual Realista 50kg,red,2,XD,new,False,36999.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-2970672028-muneca-sexual-realista-50kg-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,851df9b4ec,Cama Hospitalaria Enfermeria Electrica Y Manual Medimetrics,green_platinum,20,Otro,new,False,36089.55,37989.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-3173764890-cama-hospitalaria-enfermeria-electrica-y-manual-medimetrics-_JM,HEALTH,SALUD
2024-08-01,d46541604e,Muñeco Sexual Tamaño Real 1.65m Super Realista,green,3,DS,new,False,50000.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-1588969045-muneco-sexual-tamano-real-165m-super-realista-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,7c476dc8d4,Ultrasonido Portátil Sonosite Edge,light_green,1,XD,used,False,130000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-3009679824-ultrasonido-portatil-sonosite-edge-_JM,HEALTH,SALUD
2024-08-01,5b0741e985,Rayos X Portátil Siui  Alta Frecuencia 3.2 Kw ,newbie,1,Otro,new,False,139000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2246469406-rayos-x-portatil-siui-alta-frecuencia-32-kw-_JM,HEALTH,SALUD
2024-08-01,2d3b4518a6,Carro Camilla Traslado De Pacientes 3 Funciones Manuales ,green_silver,1,Otro,new,False,35180.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2030702055-carro-camilla-traslado-de-pacientes-3-funciones-manuales-_JM,HEALTH,SALUD
2024-08-01,501429f9d6,Rayos X Dental Italiano Fona Modelo X70 De Pedestal,green_platinum,6,XD,new,False,41325.0,43500.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1420842008-rayos-x-dental-italiano-fona-modelo-x70-de-pedestal-_JM,HEALTH,SALUD
2024-08-01,4d2d201fb6,Muñeca Sexual Silicon Tpe 37kg,red,3,XD,new,False,31599.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-2970709400-muneca-sexual-silicon-tpe-37kg-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,4fe042a785,Consoladores Vibradores Vibrador Bucal Con Flapping De Dedo,,1,DS,new,False,9999999.0,,EROTIC,https://articulo.mercadolibre.com.mx/MLM-3202794080-consoladores-vibradores-vibrador-bucal-con-flapping-de-dedo-_JM,EROTIC,PRODUCTOS ERÓTICOS
2024-08-01,c881cbfd19,Eco Chison 3 ,newbie,1,XD,used,False,73000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1421937366-eco-chison-3-_JM,HEALTH,SALUD
2024-08-01,d93da1771d,Ultrasonido Mindray Dc30,,1,XD,used,False,230000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2084991999-ultrasonido-mindray-dc30-_JM,HEALTH,SALUD
2024-08-01,a69c5b81bb,Cama Hospitalaria Obstetrica Para Parto Amigable,yellow,1,Otro,new,False,88000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1868047637-cama-hospitalaria-obstetrica-para-parto-amigable-_JM,HEALTH,SALUD
2024-08-01,c823cd8950,Cama De Masaje Térmica Y Terapia Con Esferas De Jade Ceragem,orange,2,XD,new,False,89480.69,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-782036919-cama-de-masaje-termica-y-terapia-con-esferas-de-jade-ceragem-_JM,HEALTH,SALUD
2024-08-01,9f04a4ade3,Movilizador Pasivo De Rodilla Y Tobillo Para Rehabilitación,green_platinum,3,XD,new,False,54989.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2646276058-movilizador-pasivo-de-rodilla-y-tobillo-para-rehabilitacion-_JM,HEALTH,SALUD
2024-08-01,31a86e9a37,Silla De Ruedas Eléctrica,green,1,XD,new,False,30000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1994048687-silla-de-ruedas-electrica-_JM,HEALTH,SALUD
2024-08-01,cab45d5623,Cama De Masaje Térmica Y Terapia Con Esferas De Jade Ceragem,green,1,DS,used,False,119480.61,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-942758529-cama-de-masaje-termica-y-terapia-con-esferas-de-jade-ceragem-_JM,HEALTH,SALUD
2024-08-01,bb186cb2e6,Mesa Quirúrgica,newbie,1,Otro,used,False,40000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2026303979-mesa-quirurgica-_JM,HEALTH,SALUD
2024-08-01,1ae4e80bef,Arthrex Shaver Equipo Para Cx Artroscopia Consola Y Pz. Mano,,1,Otro,used,False,35000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2659245342-arthrex-shaver-equipo-para-cx-artroscopia-consola-y-pz-mano-_JM,HEALTH,SALUD
2024-08-01,501429f9d6,Rayos X Dental Portatil Runyes Canon + Sensor Woodpecker H2,green_platinum,10,XD,new,False,52250.0,55000.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2824411640-rayos-x-dental-portatil-runyes-canon-sensor-woodpecker-h2-_JM,HEALTH,SALUD
2024-08-01,8cd585ab31,Digitalizador De Rayos X Prima T2 Fujifilm + Rayos X Bemems.,green_silver,5,Otro,new,False,366000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1900723043-digitalizador-de-rayos-x-prima-t2-fujifilm-rayos-x-bemems-_JM,HEALTH,SALUD
2024-08-01,3ab25d85a8,Microscopio Binocular Iscope 40-1000x Iluminación Kohler Led Color Blanco,green_platinum,2,XD,new,False,31999.2,39999.0,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2989145896-microscopio-binocular-iscope-40-1000x-iluminacion-kohler-led-color-blanco-_JM,HEALTH,SALUD
2024-08-01,74dcd46901,Camilla Electica Letmex 8826 Cuatro Motores Facial Corporal,yellow,10,Otro,new,False,35700.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-929934559-camilla-electica-letmex-8826-cuatro-motores-facial-corporal-_JM,HEALTH,SALUD
2024-08-01,443267ba96,Detector De Rayos X (flat Panel) LG Dxd 14x17 17hq701g-bp,newbie,5,Otro,new,False,336708.02,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2080276061-detector-de-rayos-x-flat-panel-lg-dxd-14x17-17hq701g-bp-_JM,HEALTH,SALUD
2024-08-01,46878a49eb,4 Maniquís De Rcp Con Monitor,newbie,1,XD,new,False,33000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1477024146-4-maniquis-de-rcp-con-monitor-_JM,HEALTH,SALUD
2024-08-01,2e02da86f3,Simens Acuson X150 Ultrasonido System,newbie,1,DS,used,False,70000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2081889619-simens-acuson-x150-ultrasonido-system-_JM,HEALTH,SALUD
2024-08-01,c84a1d44f4,Silla De Ruedas Eléctrica Se Hace Cama Profe Quantum 6000,,1,DS,used,False,55000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-2044561167-silla-de-ruedas-electrica-se-hace-cama-profe-quantum-6000-_JM,HEALTH,SALUD
2024-08-01,501429f9d6,Kit Pistola Obturador Endodoncia Dte-dba Fi-g Y Fi-p,green_platinum,5,XD,new,False,30000.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1444419847-kit-pistola-obturador-endodoncia-dte-dba-fi-g-y-fi-p-_JM,HEALTH,SALUD
2024-08-01,d934f2f667,"Tococardiógrafo, Monitor Fetal F3 Edan",green,1,XD,new,False,39980.0,,HEALTH,https://articulo.mercadolibre.com.mx/MLM-1873899439-tococardiografo-monitor-fetal-f3-edan-_JM,HEALTH,SALUD
